CODUSU;nro_hogar;realizada;ano4;trimestre;region;mas_500;aglomerado;pondera;iv1;iv1_esp;iv2;iv3;iv3_esp;iv4;iv5;iv6;iv7;iv7_esp;iv8;iv9;iv10;iv11;iv12_1;iv12_2;iv12_3;ii1;ii2;ii3;ii3_1;ii4_1;ii4_2;ii4_3;ii5;ii5_1;ii6;ii6_1;ii7;ii7_esp;ii8;ii8_esp;ii9;v1;v2;v21;v22;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19_a;v19_b;ix_tot;ix_men10;ix_mayeq10;itf;decifr;idecifr;rdecifr;gdecifr;pdecifr;adecifr;ipcf;deccfr;ideccfr;rdeccfr;gdeccfr;pdeccfr;adeccfr;vii1_1;vii1_2;vii2_1;vii2_2;vii2_3;vii2_4;idimph
393558;1;1;2015;2;40;N;25;96;1; ;3;1; ;1;2;1;1; ;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;16500;8;8;8; ;8;8;8250,00;9;9;10; ;9;10;2;0;1;0;0;0;0
393560;1;1;2015;2;43;N;38;117;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7600;4;4;4; ;4;4;3800,00;6;6;5; ;6;6;2;0;1;0;0;0;0
393562;1;1;2015;2;40;N;25;126;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;2;5;8000;4;4;4; ;4;4;1142,86;1;1;1; ;1;1;2;0;3;4;5;0;0
393563;1;1;2015;2;43;S;2;769;1; ;3;1; ;3;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;9000;5;5;5;5; ;5;2250,00;3;3;3;3; ;2;2;0;98;0;0;0;0
393566;1;1;2015;2;1;S;32;748;2; ;2;1; ;2;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;6000;3; ;2;3; ;2;6000,00;8; ;8;8; ;6;1;0;98;0;0;0;0
393567;1;1;2015;2;42;N;26;86;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;5900;3;3;2; ;3;2;2950,00;4;4;4; ;4;4;1;0;98;0;0;0;0
393568;1;1;2015;2;42;N;27;283;1; ;2;1; ;7;2;1;1; ;1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;4500;2;2;2; ;2;2;900,00;1;1;1; ;1;1;2;0;1;0;0;0;0
393569;1;1;2015;2;44;N;20;66;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;65300;10;10;10; ;10;10;10883,33;10;10;9; ;10;8;2;0;1;5;0;0;0
393572;1;1;2015;2;42;N;26;123;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;1;2;3;3;2;0;1;2;1;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;8;0;8;20500;9;9;9; ;9;9;2562,50;4;4;4; ;4;3;2;5;7;0;0;0;0
393573;1;1;2015;2;44;N;9;171;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;22900;9;9;8; ;9;7;11450,00;10;10;9; ;10;8;2;0;98;0;0;0;0
393574;1;1;2015;2;43;S;4;546;1; ;3;1; ;1;1;1;1; ;1;1;1;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;10000;5;5;5;5; ;5;5000,00;7;7;7;7; ;7;2;0;1;0;0;0;10000
393597;1;1;2015;2;40;N;25;99;2; ;5;1; ;2;1;1;1; ;1;1;1;1;2;2;2;5;1;1;1;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;7300;4;4;4; ;4;3;7300,00;9;9;9; ;9;9;1;0;98;0;0;0;0
393600;1;1;2015;2;43;N;30;58;1; ;5;1; ;1;1;1;1; ;1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;18500;8;9;9; ;9;9;9250,00;9;9;9; ;9;9;2;0;98;0;0;0;0
393603;1;1;2015;2;42;N;26;117;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;0;2;11700;6;6;6; ;6;6;5850,00;8;8;8; ;8;8;96;0;98;0;0;0;0
393606;1;1;2015;2;40;S;23;210;1; ;7;1; ;1;1;1;1; ;1;1;1;1;1;2;2;7;4;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;14500;7;7;8;7; ;8;4833,33;7;7;8;7; ;8;1;0;3;0;0;0;0
393607;1;1;2015;2;40;S;23;229;3; ;1;1; ;2;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;2;1;2;2;0;2;0;3; ;4;COME EN OTRO LUGAR;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;7000;3;4;4;3; ;4;7000,00;8;9;9;8; ;9;1;0;98;0;0;0;0
393611;2;1;2015;2;43;N;38;126;1; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;14000;7;7;7; ;7;8;7000,00;8;9;8; ;9;9;2;0;98;0;0;0;10000
393614;1;1;2015;2;43;S;4;690;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;2;2;0;1;2;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;21000;9;9;9;9; ;9;5250,00;7;7;7;7; ;7;2;0;1;0;0;0;10000
393616;1;1;2015;2;41;N;12;200;1; ;1;2; ;4;1;1;1; ;1;1;1;1;2;1;2;1;1;2;0;1;1;2;2;0;2;0;1; ;2; ;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3800;1;1;2; ;1;2;3800,00;5;6;7; ;6;8;1;0;98;0;0;0;0
393618;1;1;2015;2;43;N;38;121;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;15000;8;8;8; ;8;8;7500,00;9;9;9; ;9;9;2;0;98;0;0;0;0
393624;1;1;2015;2;1;S;33;1268;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;2;3;12000;6; ;6;6; ;7;2400,00;3; ;3;3; ;4;1;2;98;0;0;0;10000
393629;2;1;2015;2;40;S;23;269;1; ;3;1; ;3;1;1;1; ;1;1;1;1;2;1;2;3;2;2;0;2;2;2;0;0;0;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;3;1;2;8000;4;4;4;4; ;4;2666,67;4;4;5;4; ;5;1;0;98;0;0;0;0
393634;1;1;2015;2;41;N;15;152;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;4000;2;2;2; ;2;2;2000,00;3;3;4; ;3;4;1;0;2;0;0;0;0
393635;1;1;2015;2;41;N;8;464;1; ;4;2; ;4;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;11;3;8;16500;8;8;9; ;8;10;1500,00;2;2;3; ;2;3;2;3;5;0;0;0;0
393637;1;1;2015;2;44;N;17;208;1; ;1;1; ;4;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;20000;9;9;7; ;9;8;10000,00;10;10;8; ;10;9;1;2;98;0;0;0;10000
393639;1;1;2015;2;43;S;34;633;2; ;3;1; ;9;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;7200;3;4;4;3; ;4;3600,00;5;5;5;5; ;4;2;0;98;0;0;0;0
393640;1;1;2015;2;42;N;26;135;1; ;4;1; ;1;1;1;1; ;1;1;1;2;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;16000;8;8;8; ;8;7;5333,33;7;7;8; ;8;8;97;0;2;0;0;0;0
393641;1;1;2015;2;1;S;33;899;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;1;2;4;3;1;1;1;1;1;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;43500;10; ;10;10; ;10;21750,00;10; ;10;10; ;10;2;0;96;0;0;0;0
393642;1;1;2015;2;1;S;33;1540;1; ;1;1; ;2;2;1;1; ;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;7500;4; ;3;4; ;4;2500,00;3; ;3;3; ;4;2;0;98;0;0;0;0
393643;1;1;2015;2;42;S;10;426;2; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;4000;2;2;1;2; ;1;2000,00;3;3;3;2; ;2;2;0;98;0;0;0;0
393644;1;1;2015;2;1;S;32;1549;2; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;3040;1; ;1;1; ;1;760,00;1; ;1;1; ;1;4;0;98;0;0;0;0
393647;1;1;2015;2;1;S;33;1777;1; ;3;2; ;4;1;1;1; ;1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;0;7;14300;7; ;7;7; ;7;2042,86;3; ;3;3; ;3;2;0;98;0;0;0;0
393649;1;1;2015;2;40;N;19;280;1; ;4;1; ;4;2;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1; ;2; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;7;1;6;6000;3;3;3; ;3;3;857,14;1;1;1; ;1;1;1;0;2;3;4;0;0
393651;1;1;2015;2;1;S;33;1657;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;29500;10; ;10;10; ;10;7375,00;9; ;9;9; ;9;2;3;98;0;0;0;10100
393653;1;1;2015;2;40;N;18;262;2; ;2;1; ;9;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;13000;7;7;7; ;7;8;4333,33;6;6;8; ;7;9;96;0;1;0;0;0;10000
393656;1;1;2015;2;1;S;33;1027;1; ;3;1; ;2;1;1;1; ;1;1;1;2;1;1;2;3;2;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;9300;5; ;5;5; ;5;3100,00;4; ;4;4; ;5;2;0;98;0;0;0;10000
393657;1;1;2015;2;44;N;20;95;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;6000;3;3;2; ;3;1;1500,00;2;2;1; ;2;1;2;0;98;0;0;0;0
393667;1;1;2015;2;40;S;23;211;2; ;4;1; ;3;1;1;1; ;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;10500;6;6;6;6; ;6;2625,00;4;4;5;4; ;5;1;0;98;0;0;0;0
393668;1;1;2015;2;44;N;31;139;1; ;5;1; ;4;1;1;1; ;1;1;1;1;2;2;2;5;3;2;0;1;2;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;42000;10;10;10; ;10;9;10500,00;10;10;9; ;10;7;97;0;2;0;0;0;0
393670;1;1;2015;2;43;S;4;726;2; ;2;1; ;9;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;0;1;9200;5;5;5;5; ;5;9200,00;9;9;9;9; ;9;1;0;98;0;0;0;0
393672;1;1;2015;2;43;N;38;113;2; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4000;2;2;2; ;2;2;2000,00;3;3;2; ;3;3;1;2;98;0;0;0;0
393673;1;1;2015;2;41;N;8;420;1; ;2;2; ;4;2;1;1; ;1;1;1;2;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;0;7;9000;5;5;6; ;5;7;1285,71;1;1;2; ;2;2;2;0;98;0;0;0;0
393674;1;1;2015;2;43;N;14;97;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;8; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;16300;8;8;8; ;8;9;4075,00;6;6;6; ;6;7;2;0;98;0;0;0;0
393675;1;1;2015;2;43;S;4;826;2; ;2;1; ;4;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;30000;10;10;10;10; ;10;5000,00;7;7;7;7; ;6;2;0;6;1;0;0;0
393676;1;1;2015;2;43;N;30;84;1; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;17000;8;8;8; ;8;9;8500,00;9;9;9; ;9;9;2;0;98;0;0;0;0
393677;1;1;2015;2;43;S;5;234;1; ;3;1; ;4;1;1;1; ;1;1;1;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;6; ;2; ;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1400;1;1;1;1; ;1;1400,00;2;2;1;2; ;1;1;0;98;0;0;0;0
393679;1;1;2015;2;43;N;6;229;2; ;1;1; ;2;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3; ;2; ;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;4000;2;2;2; ;2;1;4000,00;6;6;5; ;6;5;1;0;98;0;0;0;0
393687;1;1;2015;2;1;S;32;1028;1; ;4;1; ;4;1;1;1; ;1;1;1;1;2;1;2;4;1;2;0;1;2;2;2;0;2;0;3; ;2; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;3000;1; ;1;1; ;1;3000,00;4; ;4;4; ;2;1;0;98;0;0;0;10
393692;1;1;2015;2;40;N;19;202;1; ;2;2; ;4;1;1;1; ;1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;4; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;6000;3;3;3; ;3;3;3000,00;4;4;5; ;5;5;2;0;98;0;0;0;0
393696;1;1;2015;2;43;N;36;173;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;20000;9;9;9; ;9;9;20000,00;10;10;10; ;10;10;1;0;98;0;0;0;0
393697;1;1;2015;2;40;N;22;121;1; ;2;1; ;3;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;2;2;12000;6;7;7; ;7;7;3000,00;4;4;5; ;5;5;1;0;2;0;0;0;0
393699;1;1;2015;2;41;N;12;240;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;1;1;1;1;1;2;0;2;0;8; ;2; ;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;4;1;3;6000;3;3;4; ;3;4;1500,00;2;2;3; ;2;3;3;0;2;0;0;0;0
393705;1;1;2015;2;42;S;10;399;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;20000;9;9;9;9; ;9;5000,00;7;7;8;7; ;7;1;2;3;4;0;0;0
393707;1;1;2015;2;40;N;22;116;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;7550;4;4;4; ;4;4;1887,50;2;2;3; ;3;3;1;0;2;3;0;0;0
393718;2;1;2015;2;44;N;91;109;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;9000;5;5;3; ;5;4;3000,00;4;4;3; ;5;4;2;0;98;0;0;0;0
393722;2;1;2015;2;43;N;38;171;1; ;3;1; ;2;2;1;1; ;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;9000;5;5;5; ;5;5;1800,00;2;2;2; ;3;2;2;0;1;0;0;0;10000
393727;2;1;2015;2;43;N;30;89;1; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;8000;4;4;4; ;4;4;4000,00;6;6;6; ;6;5;2;0;1;0;0;0;0
393728;1;1;2015;2;41;N;7;202;1; ;5;1; ;4;2;1;1; ;1;1;1;3;2;1;2;5;3;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;13500;7;7;8; ;7;8;3375,00;5;5;7; ;5;6;2;0;1;3;4;0;0
393729;1;1;2015;2;40;S;23;170;1; ;2;2; ;1;2;1;1; ;1;1;1;1;1;2;2;2;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;12200;6;7;7;6; ;7;2033,33;3;3;4;3; ;4;1;0;98;0;0;0;0
393734;1;1;2015;2;40;S;29;306;1; ;6;1; ;4;1;1;1; ;1;1;1;1;2;2;2;6;5;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;7;2;5;12700;7;7;7;7; ;7;1814,29;2;2;3;2; ;3;3;0;2;4;0;0;10
393735;1;1;2015;2;43;S;2;759;1; ;3;2; ;4;2;1;1; ;1;1;1;1;2;2;2;3;3;2;0;2;2;2;0;0;0;0;6; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;5;3;11320;6;6;6;6; ;6;1415,00;2;2;1;2; ;1;5;0;1;0;0;0;10010
393740;1;1;2015;2;44;N;17;287;1; ;3;1; ;5;1;1;1; ;1;1;1;1;2;1;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;7;1;6;6200;3;3;2; ;3;2;885,71;1;1;1; ;1;1;1;0;98;0;0;0;10
393747;1;1;2015;2;42;N;27;261;2; ;3;1; ;9;1;1;1; ;1;1;1;1;2;2;2;3;2;1;1;2;2;2;0;0;0;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;12300;6;7;6; ;7;7;3075,00;4;4;5; ;5;5;1;3;98;0;0;0;10000
393754;1;1;2015;2;43;N;14;94;1; ;4;1; ;4;1;1;1; ;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;7200;3;4;4; ;4;4;7200,00;9;9;8; ;9;9;1;0;98;0;0;0;0
393757;1;1;2015;2;44;N;20;87;1; ;1;1; ;4;1;1;1; ;1;1;1;1;2;1;2;1;1;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;1;1;8400;4;5;3; ;5;2;4200,00;6;6;4; ;6;3;1;0;98;0;0;0;0
393758;1;1;2015;2;43;N;14;61;1; ;2;1; ;4;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7600;4;4;4; ;4;5;3800,00;5;6;5; ;6;6;2;0;1;0;0;0;0
393762;1;1;2015;2;42;N;26;121;1; ;2;1; ;2;1;1;1; ;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;1;2;8500;4;5;4; ;5;4;2833,33;4;4;4; ;4;4;1;0;98;0;0;0;0
393763;1;1;2015;2;1;S;33;1596;1; ;4;2; ;4;2;1;1; ;1;1;2;3;2;1;2;4;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10;5;5;11400;6; ;6;6; ;6;1140,00;1; ;1;1; ;1;1;0;2;0;0;0;10
393765;2;1;2015;2;43;S;4;656;1; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;10000;5;5;5;5; ;5;5000,00;7;7;7;7; ;7;1;0;2;0;0;0;0
393770;1;1;2015;2;43;N;6;223;2; ;3;1; ;9;1;1;1; ;1;1;1;1;2;2;2;3;1;1;1;1;2;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;27000;10;10;10; ;10;10;9000,00;9;9;9; ;9;9;96;0;1;2;0;0;0
393772;1;1;2015;2;44;N;31;139;2; ;2;1; ;4;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;4; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;22000;9;9;8; ;9;6;7333,33;9;9;7; ;9;5;2;0;98;0;0;0;10000
393773;1;1;2015;2;41;N;8;120;1; ;4;1; ;4;1;1;1; ;1;1;1;2;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;9500;5;5;7; ;5;8;1900,00;2;2;4; ;3;4;2;0;98;0;0;0;0
393779;1;1;2015;2;42;N;27;301;1; ;5;2; ;1;2;1;1; ;1;1;1;2;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;5600;2;3;2; ;3;2;1400,00;2;2;2; ;2;2;2;3;98;0;0;0;0
393781;1;1;2015;2;1;S;33;1609;1; ;2;1; ;2;2;1;1; ;1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;2; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;3;3;35000;10; ;10;10; ;10;5833,33;8; ;7;8; ;8;2;3;98;0;0;0;10010
